ISBN,BookTitle,BookAuthor,YearOfPublication,Publisher,ImageUrlSmall,ImageUrlMedium,ImageUrlLarge
8276352964,Book Title 2042,Author 510,1967,Publisher 83,http://images.amazon.com/images/P/8276352964.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8276352964.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8276352964.01.LZZZZZZZ.jpg
3901150665,Book Title 2043,Author 976,2019,Publisher 24,http://images.amazon.com/images/P/3901150665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3901150665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3901150665.01.LZZZZZZZ.jpg
1944861546,Book Title 2044,Author 723,1950,Publisher 180,http://images.amazon.com/images/P/1944861546.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1944861546.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1944861546.01.LZZZZZZZ.jpg
2821390373,Book Title 2045,Author 449,2016,Publisher 14,http://images.amazon.com/images/P/2821390373.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2821390373.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2821390373.01.LZZZZZZZ.jpg
1535510225,Book Title 2046,Author 481,1953,Publisher 88,http://images.amazon.com/images/P/1535510225.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1535510225.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1535510225.01.LZZZZZZZ.jpg
9878418228,Book Title 2047,Author 780,2002,Publisher 127,http://images.amazon.com/images/P/9878418228.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9878418228.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9878418228.01.LZZZZZZZ.jpg
3862956689,Book Title 2048,Author 407,2005,Publisher 86,http://images.amazon.com/images/P/3862956689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3862956689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3862956689.01.LZZZZZZZ.jpg
2506038872,Book Title 2049,Author 455,1994,Publisher 21,http://images.amazon.com/images/P/2506038872.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2506038872.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2506038872.01.LZZZZZZZ.jpg
6572119826,Book Title 2050,Author 172,1951,Publisher 128,http://images.amazon.com/images/P/6572119826.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6572119826.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6572119826.01.LZZZZZZZ.jpg
4761098539,Book Title 2051,Author 646,2011,Publisher 97,http://images.amazon.com/images/P/4761098539.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4761098539.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4761098539.01.LZZZZZZZ.jpg
4480676052,Book Title 2052,Author 605,1973,Publisher 92,http://images.amazon.com/images/P/4480676052.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4480676052.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4480676052.01.LZZZZZZZ.jpg
7523152897,Book Title 2053,Author 580,2009,Publisher 196,http://images.amazon.com/images/P/7523152897.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7523152897.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7523152897.01.LZZZZZZZ.jpg
2382417274,Book Title 2054,Author 635,1994,Publisher 24,http://images.amazon.com/images/P/2382417274.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2382417274.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2382417274.01.LZZZZZZZ.jpg
8331692431,Book Title 2055,Author 803,2013,Publisher 200,http://images.amazon.com/images/P/8331692431.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8331692431.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8331692431.01.LZZZZZZZ.jpg
7759685773,Book Title 2056,Author 811,1991,Publisher 130,http://images.amazon.com/images/P/7759685773.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7759685773.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7759685773.01.LZZZZZZZ.jpg
7078589162,Book Title 2057,Author 446,2000,Publisher 171,http://images.amazon.com/images/P/7078589162.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7078589162.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7078589162.01.LZZZZZZZ.jpg
5677491668,Book Title 2058,Author 69,1984,Publisher 184,http://images.amazon.com/images/P/5677491668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5677491668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5677491668.01.LZZZZZZZ.jpg
4370102588,Book Title 2059,Author 808,2014,Publisher 23,http://images.amazon.com/images/P/4370102588.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4370102588.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4370102588.01.LZZZZZZZ.jpg
7715733156,Book Title 2060,Author 673,1962,Publisher 184,http://images.amazon.com/images/P/7715733156.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7715733156.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7715733156.01.LZZZZZZZ.jpg
1089410919,Book Title 2061,Author 227,2016,Publisher 168,http://images.amazon.com/images/P/1089410919.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1089410919.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1089410919.01.LZZZZZZZ.jpg
9349338608,Book Title 2062,Author 870,1963,Publisher 141,http://images.amazon.com/images/P/9349338608.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9349338608.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9349338608.01.LZZZZZZZ.jpg
8418491596,Book Title 2063,Author 796,1991,Publisher 139,http://images.amazon.com/images/P/8418491596.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8418491596.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8418491596.01.LZZZZZZZ.jpg
2661633071,Book Title 2064,Author 709,1969,Publisher 9,http://images.amazon.com/images/P/2661633071.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2661633071.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2661633071.01.LZZZZZZZ.jpg
7036395113,Book Title 2065,Author 199,1973,Publisher 189,http://images.amazon.com/images/P/7036395113.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7036395113.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7036395113.01.LZZZZZZZ.jpg
7630052653,Book Title 2066,Author 124,2006,Publisher 140,http://images.amazon.com/images/P/7630052653.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7630052653.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7630052653.01.LZZZZZZZ.jpg
7880288667,Book Title 2067,Author 723,2003,Publisher 103,http://images.amazon.com/images/P/7880288667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7880288667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7880288667.01.LZZZZZZZ.jpg
6514396089,Book Title 2068,Author 20,2009,Publisher 38,http://images.amazon.com/images/P/6514396089.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6514396089.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6514396089.01.LZZZZZZZ.jpg
3082382803,Book Title 2069,Author 867,1965,Publisher 18,http://images.amazon.com/images/P/3082382803.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3082382803.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3082382803.01.LZZZZZZZ.jpg
5147315265,Book Title 2070,Author 419,1976,Publisher 183,http://images.amazon.com/images/P/5147315265.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5147315265.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5147315265.01.LZZZZZZZ.jpg
2855996183,Book Title 2071,Author 492,1956,Publisher 135,http://images.amazon.com/images/P/2855996183.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2855996183.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2855996183.01.LZZZZZZZ.jpg
2784282498,Book Title 2072,Author 983,2010,Publisher 137,http://images.amazon.com/images/P/2784282498.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2784282498.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2784282498.01.LZZZZZZZ.jpg
5149371885,Book Title 2073,Author 991,1976,Publisher 171,http://images.amazon.com/images/P/5149371885.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5149371885.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5149371885.01.LZZZZZZZ.jpg
5578596263,Book Title 2074,Author 259,2021,Publisher 20,http://images.amazon.com/images/P/5578596263.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5578596263.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5578596263.01.LZZZZZZZ.jpg
4498570329,Book Title 2075,Author 210,1965,Publisher 192,http://images.amazon.com/images/P/4498570329.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4498570329.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4498570329.01.LZZZZZZZ.jpg
8977942661,Book Title 2076,Author 183,2010,Publisher 36,http://images.amazon.com/images/P/8977942661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8977942661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8977942661.01.LZZZZZZZ.jpg
2291448111,Book Title 2077,Author 424,1961,Publisher 77,http://images.amazon.com/images/P/2291448111.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2291448111.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2291448111.01.LZZZZZZZ.jpg
8158635567,Book Title 2078,Author 515,1999,Publisher 45,http://images.amazon.com/images/P/8158635567.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8158635567.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8158635567.01.LZZZZZZZ.jpg
6919395999,Book Title 2079,Author 461,1992,Publisher 162,http://images.amazon.com/images/P/6919395999.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6919395999.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6919395999.01.LZZZZZZZ.jpg
6736293051,Book Title 2080,Author 134,1991,Publisher 84,http://images.amazon.com/images/P/6736293051.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6736293051.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6736293051.01.LZZZZZZZ.jpg
5033974531,Book Title 2081,Author 88,1987,Publisher 105,http://images.amazon.com/images/P/5033974531.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5033974531.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5033974531.01.LZZZZZZZ.jpg
5298738134,Book Title 2082,Author 121,1991,Publisher 73,http://images.amazon.com/images/P/5298738134.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5298738134.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5298738134.01.LZZZZZZZ.jpg
2991738271,Book Title 2083,Author 720,1997,Publisher 134,http://images.amazon.com/images/P/2991738271.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2991738271.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2991738271.01.LZZZZZZZ.jpg
8300079963,Book Title 2084,Author 741,1955,Publisher 7,http://images.amazon.com/images/P/8300079963.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8300079963.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8300079963.01.LZZZZZZZ.jpg
3752770690,Book Title 2085,Author 863,2019,Publisher 122,http://images.amazon.com/images/P/3752770690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3752770690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3752770690.01.LZZZZZZZ.jpg
5194458740,Book Title 2086,Author 431,1989,Publisher 52,http://images.amazon.com/images/P/5194458740.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5194458740.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5194458740.01.LZZZZZZZ.jpg
4410548092,Book Title 2087,Author 624,1956,Publisher 51,http://images.amazon.com/images/P/4410548092.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/4410548092.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/4410548092.01.LZZZZZZZ.jpg
8601539856,Book Title 2088,Author 366,2021,Publisher 24,http://images.amazon.com/images/P/8601539856.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8601539856.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8601539856.01.LZZZZZZZ.jpg
7199857457,Book Title 2089,Author 124,1957,Publisher 132,http://images.amazon.com/images/P/7199857457.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7199857457.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7199857457.01.LZZZZZZZ.jpg
7046667671,Book Title 2090,Author 25,1993,Publisher 22,http://images.amazon.com/images/P/7046667671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7046667671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7046667671.01.LZZZZZZZ.jpg
7597631587,Book Title 2091,Author 182,1973,Publisher 178,http://images.amazon.com/images/P/7597631587.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7597631587.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7597631587.01.LZZZZZZZ.jpg
5525058386,Book Title 2092,Author 21,2017,Publisher 145,http://images.amazon.com/images/P/5525058386.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5525058386.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5525058386.01.LZZZZZZZ.jpg
2501973942,Book Title 2093,Author 329,2017,Publisher 105,http://images.amazon.com/images/P/2501973942.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2501973942.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2501973942.01.LZZZZZZZ.jpg
1703685753,Book Title 2094,Author 143,1979,Publisher 30,http://images.amazon.com/images/P/1703685753.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1703685753.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1703685753.01.LZZZZZZZ.jpg
7940992054,Book Title 2095,Author 39,1990,Publisher 134,http://images.amazon.com/images/P/7940992054.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7940992054.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7940992054.01.LZZZZZZZ.jpg
9125053514,Book Title 2096,Author 907,1955,Publisher 116,http://images.amazon.com/images/P/9125053514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/9125053514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/9125053514.01.LZZZZZZZ.jpg
3173821841,Book Title 2097,Author 507,1991,Publisher 80,http://images.amazon.com/images/P/3173821841.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3173821841.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3173821841.01.LZZZZZZZ.jpg
1530554237,Book Title 2098,Author 137,1991,Publisher 35,http://images.amazon.com/images/P/1530554237.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1530554237.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1530554237.01.LZZZZZZZ.jpg
7951083356,Book Title 2099,Author 681,2012,Publisher 32,http://images.amazon.com/images/P/7951083356.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7951083356.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7951083356.01.LZZZZZZZ.jpg
6438183892,Book Title 2100,Author 766,1954,Publisher 121,http://images.amazon.com/images/P/6438183892.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6438183892.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6438183892.01.LZZZZZZZ.jpg
1130266369,Book Title 2101,Author 448,1956,Publisher 193,http://images.amazon.com/images/P/1130266369.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1130266369.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1130266369.01.LZZZZZZZ.jpg
5362584514,Book Title 2102,Author 865,1961,Publisher 73,http://images.amazon.com/images/P/5362584514.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5362584514.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5362584514.01.LZZZZZZZ.jpg
6935352707,Book Title 2103,Author 51,1958,Publisher 109,http://images.amazon.com/images/P/6935352707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6935352707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6935352707.01.LZZZZZZZ.jpg
1840228349,Book Title 2104,Author 810,1991,Publisher 33,http://images.amazon.com/images/P/1840228349.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1840228349.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1840228349.01.LZZZZZZZ.jpg
8899913206,Book Title 2105,Author 771,1989,Publisher 165,http://images.amazon.com/images/P/8899913206.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8899913206.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8899913206.01.LZZZZZZZ.jpg
2378280233,Book Title 2106,Author 458,1954,Publisher 86,http://images.amazon.com/images/P/2378280233.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2378280233.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2378280233.01.LZZZZZZZ.jpg
7654153220,Book Title 2107,Author 678,1951,Publisher 78,http://images.amazon.com/images/P/7654153220.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7654153220.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7654153220.01.LZZZZZZZ.jpg
8854399438,Book Title 2108,Author 402,1982,Publisher 181,http://images.amazon.com/images/P/8854399438.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8854399438.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8854399438.01.LZZZZZZZ.jpg
8880207346,Book Title 2109,Author 609,1978,Publisher 68,http://images.amazon.com/images/P/8880207346.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8880207346.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8880207346.01.LZZZZZZZ.jpg
2922906177,Book Title 2110,Author 797,1950,Publisher 144,http://images.amazon.com/images/P/2922906177.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2922906177.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2922906177.01.LZZZZZZZ.jpg
7472423736,Book Title 2111,Author 892,1969,Publisher 141,http://images.amazon.com/images/P/7472423736.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/7472423736.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/7472423736.01.LZZZZZZZ.jpg
2707598045,Book Title 2112,Author 199,2010,Publisher 35,http://images.amazon.com/images/P/2707598045.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2707598045.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2707598045.01.LZZZZZZZ.jpg
5376064615,Book Title 2113,Author 894,2018,Publisher 137,http://images.amazon.com/images/P/5376064615.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5376064615.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5376064615.01.LZZZZZZZ.jpg
3802009857,Book Title 2114,Author 28,1987,Publisher 154,http://images.amazon.com/images/P/3802009857.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3802009857.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3802009857.01.LZZZZZZZ.jpg
1596421312,Book Title 2115,Author 165,1975,Publisher 94,http://images.amazon.com/images/P/1596421312.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1596421312.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1596421312.01.LZZZZZZZ.jpg
5272315416,Book Title 2116,Author 485,1952,Publisher 28,http://images.amazon.com/images/P/5272315416.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/5272315416.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/5272315416.01.LZZZZZZZ.jpg
8156779239,Book Title 2117,Author 471,1977,Publisher 137,http://images.amazon.com/images/P/8156779239.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/8156779239.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/8156779239.01.LZZZZZZZ.jpg
1967722182,Book Title 2118,Author 932,1964,Publisher 168,http://images.amazon.com/images/P/1967722182.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1967722182.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1967722182.01.LZZZZZZZ.jpg
2658878725,Book Title 2119,Author 696,2021,Publisher 33,http://images.amazon.com/images/P/2658878725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2658878725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2658878725.01.LZZZZZZZ.jpg
6909922749,Book Title 2120,Author 387,2016,Publisher 11,http://images.amazon.com/images/P/6909922749.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6909922749.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6909922749.01.LZZZZZZZ.jpg
2695301579,Book Title 2121,Author 432,1954,Publisher 20,http://images.amazon.com/images/P/2695301579.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2695301579.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2695301579.01.LZZZZZZZ.jpg
6159004925,Book Title 2122,Author 413,2002,Publisher 103,http://images.amazon.com/images/P/6159004925.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/6159004925.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/6159004925.01.LZZZZZZZ.jpg
3562177544,Book Title 2123,Author 120,1990,Publisher 76,http://images.amazon.com/images/P/3562177544.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/3562177544.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/3562177544.01.LZZZZZZZ.jpg
1656328401,Book Title 2124,Author 902,2023,Publisher 12,http://images.amazon.com/images/P/1656328401.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1656328401.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1656328401.01.LZZZZZZZ.jpg
